id,fence_id,status,message_time,image
789,25,closed,2025-03-28 19:44:09,/static/images/closed.png
790,23,closed,2025-03-28 19:44:09,/static/images/closed.png
791,7,open,2025-03-28 19:49:48,/static/images/open.png
792,11,open,2025-03-28 19:51:05,/static/images/open.png
793,2,sever_traffic_jam,2025-03-28 19:59:34,/static/images/traffic.png
794,24,open,2025-03-28 20:00:49,/static/images/open.png
795,26,open,2025-03-28 20:00:49,/static/images/open.png
796,23,open,2025-03-28 20:00:49,/static/images/open.png
797,2,closed,2025-03-28 20:01:54,/static/images/closed.png
798,7,open,2025-03-28 20:02:57,/static/images/open.png
799,11,open,2025-03-28 20:03:11,/static/images/open.png
800,14,open,2025-03-28 20:09:21,/static/images/open.png
801,22,closed,2025-03-28 20:10:14,/static/images/closed.png
802,9,open,2025-03-28 20:15:41,/static/images/open.png
803,2,open,2025-03-28 20:15:41,/static/images/open.png
804,7,open,2025-03-28 20:15:41,/static/images/open.png
805,7,closed,2025-03-28 19:32:17,/static/images/closed.png
806,7,closed,2025-03-28 19:40:35,/static/images/closed.png
807,7,sever_traffic_jam,2025-03-28 19:40:41,/static/images/traffic.png
808,2,closed,2025-03-28 19:42:41,/static/images/closed.png
809,25,closed,2025-03-28 19:44:09,/static/images/closed.png
810,23,closed,2025-03-28 19:44:09,/static/images/closed.png
811,7,open,2025-03-28 19:49:48,/static/images/open.png
812,11,open,2025-03-28 19:51:05,/static/images/open.png
813,2,sever_traffic_jam,2025-03-28 19:59:34,/static/images/traffic.png
814,24,open,2025-03-28 20:00:49,/static/images/open.png
815,26,open,2025-03-28 20:00:49,/static/images/open.png
816,23,open,2025-03-28 20:00:49,/static/images/open.png
817,2,closed,2025-03-28 20:01:54,/static/images/closed.png
818,7,open,2025-03-28 20:02:57,/static/images/open.png
819,11,open,2025-03-28 20:03:11,/static/images/open.png
820,14,open,2025-03-28 20:09:21,/static/images/open.png
821,22,closed,2025-03-28 20:10:14,/static/images/closed.png
822,9,open,2025-03-28 20:15:41,/static/images/open.png
823,2,open,2025-03-28 20:15:41,/static/images/open.png
824,7,open,2025-03-28 20:15:41,/static/images/open.png
825,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
826,7,closed,2025-03-28 19:32:17,/static/images/closed.png
827,7,closed,2025-03-28 19:40:35,/static/images/closed.png
828,7,sever_traffic_jam,2025-03-28 19:40:41,/static/images/traffic.png
829,2,closed,2025-03-28 19:42:41,/static/images/closed.png
830,25,closed,2025-03-28 19:44:09,/static/images/closed.png
831,23,closed,2025-03-28 19:44:09,/static/images/closed.png
832,7,open,2025-03-28 19:49:48,/static/images/open.png
833,11,open,2025-03-28 19:51:05,/static/images/open.png
834,2,sever_traffic_jam,2025-03-28 19:59:34,/static/images/traffic.png
835,24,open,2025-03-28 20:00:49,/static/images/open.png
836,26,open,2025-03-28 20:00:49,/static/images/open.png
837,23,open,2025-03-28 20:00:49,/static/images/open.png
838,2,closed,2025-03-28 20:01:54,/static/images/closed.png
839,7,open,2025-03-28 20:02:57,/static/images/open.png
840,11,open,2025-03-28 20:03:11,/static/images/open.png
841,14,open,2025-03-28 20:09:21,/static/images/open.png
842,22,closed,2025-03-28 20:10:14,/static/images/closed.png
843,9,open,2025-03-28 20:15:41,/static/images/open.png
844,2,open,2025-03-28 20:15:41,/static/images/open.png
845,7,open,2025-03-28 20:15:41,/static/images/open.png
846,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
847,7,closed,2025-03-28 19:40:35,/static/images/closed.png
848,7,sever_traffic_jam,2025-03-28 19:40:41,/static/images/traffic.png
849,2,closed,2025-03-28 19:42:41,/static/images/closed.png
850,25,closed,2025-03-28 19:44:09,/static/images/closed.png
851,23,closed,2025-03-28 19:44:09,/static/images/closed.png
852,7,open,2025-03-28 19:49:48,/static/images/open.png
853,11,open,2025-03-28 19:51:05,/static/images/open.png
854,2,sever_traffic_jam,2025-03-28 19:59:34,/static/images/traffic.png
855,24,open,2025-03-28 20:00:49,/static/images/open.png
856,26,open,2025-03-28 20:00:49,/static/images/open.png
857,23,open,2025-03-28 20:00:49,/static/images/open.png
858,2,closed,2025-03-28 20:01:54,/static/images/closed.png
859,7,open,2025-03-28 20:02:57,/static/images/open.png
860,11,open,2025-03-28 20:03:11,/static/images/open.png
861,14,open,2025-03-28 20:09:21,/static/images/open.png
862,22,closed,2025-03-28 20:10:14,/static/images/closed.png
863,9,open,2025-03-28 20:15:41,/static/images/open.png
864,2,open,2025-03-28 20:15:41,/static/images/open.png
865,7,open,2025-03-28 20:15:41,/static/images/open.png
866,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
867,2,open,2025-03-28 20:30:44,/static/images/open.png
868,9,sever_traffic_jam,2025-03-28 20:30:45,/static/images/traffic.png
869,25,closed,2025-03-28 19:44:09,/static/images/closed.png
870,23,closed,2025-03-28 19:44:09,/static/images/closed.png
871,7,open,2025-03-28 19:49:48,/static/images/open.png
872,11,open,2025-03-28 19:51:05,/static/images/open.png
873,2,sever_traffic_jam,2025-03-28 19:59:34,/static/images/traffic.png
874,24,open,2025-03-28 20:00:49,/static/images/open.png
875,26,open,2025-03-28 20:00:49,/static/images/open.png
876,23,open,2025-03-28 20:00:49,/static/images/open.png
877,2,closed,2025-03-28 20:01:54,/static/images/closed.png
878,7,open,2025-03-28 20:02:57,/static/images/open.png
879,11,open,2025-03-28 20:03:11,/static/images/open.png
880,14,open,2025-03-28 20:09:21,/static/images/open.png
881,22,closed,2025-03-28 20:10:14,/static/images/closed.png
882,9,open,2025-03-28 20:15:41,/static/images/open.png
883,2,open,2025-03-28 20:15:41,/static/images/open.png
884,7,open,2025-03-28 20:15:41,/static/images/open.png
885,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
886,2,open,2025-03-28 20:30:44,/static/images/open.png
887,9,sever_traffic_jam,2025-03-28 20:30:45,/static/images/traffic.png
888,7,open,2025-03-28 19:49:48,/static/images/open.png
889,11,open,2025-03-28 19:51:05,/static/images/open.png
890,2,sever_traffic_jam,2025-03-28 19:59:34,/static/images/traffic.png
891,24,open,2025-03-28 20:00:49,/static/images/open.png
892,26,open,2025-03-28 20:00:49,/static/images/open.png
893,23,open,2025-03-28 20:00:49,/static/images/open.png
894,2,closed,2025-03-28 20:01:54,/static/images/closed.png
895,7,open,2025-03-28 20:02:57,/static/images/open.png
896,11,open,2025-03-28 20:03:11,/static/images/open.png
897,14,open,2025-03-28 20:09:21,/static/images/open.png
898,22,closed,2025-03-28 20:10:14,/static/images/closed.png
899,9,open,2025-03-28 20:15:41,/static/images/open.png
900,2,open,2025-03-28 20:15:41,/static/images/open.png
901,7,open,2025-03-28 20:15:41,/static/images/open.png
902,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
903,2,open,2025-03-28 20:30:44,/static/images/open.png
904,9,sever_traffic_jam,2025-03-28 20:30:45,/static/images/traffic.png
905,7,open,2025-03-28 19:49:48,/static/images/open.png
906,11,open,2025-03-28 19:51:05,/static/images/open.png
907,2,sever_traffic_jam,2025-03-28 19:59:34,/static/images/traffic.png
908,24,open,2025-03-28 20:00:49,/static/images/open.png
909,26,open,2025-03-28 20:00:49,/static/images/open.png
910,23,open,2025-03-28 20:00:49,/static/images/open.png
911,2,closed,2025-03-28 20:01:54,/static/images/closed.png
912,7,open,2025-03-28 20:02:57,/static/images/open.png
913,11,open,2025-03-28 20:03:11,/static/images/open.png
914,14,open,2025-03-28 20:09:21,/static/images/open.png
915,22,closed,2025-03-28 20:10:14,/static/images/closed.png
916,9,open,2025-03-28 20:15:41,/static/images/open.png
917,2,open,2025-03-28 20:15:41,/static/images/open.png
918,7,open,2025-03-28 20:15:41,/static/images/open.png
919,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
920,2,open,2025-03-28 20:30:44,/static/images/open.png
921,9,sever_traffic_jam,2025-03-28 20:30:45,/static/images/traffic.png
922,11,open,2025-03-28 19:51:05,/static/images/open.png
923,2,sever_traffic_jam,2025-03-28 19:59:34,/static/images/traffic.png
924,24,open,2025-03-28 20:00:49,/static/images/open.png
925,26,open,2025-03-28 20:00:49,/static/images/open.png
926,23,open,2025-03-28 20:00:49,/static/images/open.png
927,2,closed,2025-03-28 20:01:54,/static/images/closed.png
928,7,open,2025-03-28 20:02:57,/static/images/open.png
929,11,open,2025-03-28 20:03:11,/static/images/open.png
930,14,open,2025-03-28 20:09:21,/static/images/open.png
931,22,closed,2025-03-28 20:10:14,/static/images/closed.png
932,9,open,2025-03-28 20:15:41,/static/images/open.png
933,2,open,2025-03-28 20:15:41,/static/images/open.png
934,7,open,2025-03-28 20:15:41,/static/images/open.png
935,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
936,2,open,2025-03-28 20:30:44,/static/images/open.png
937,9,sever_traffic_jam,2025-03-28 20:30:45,/static/images/traffic.png
938,2,sever_traffic_jam,2025-03-28 19:59:34,/static/images/traffic.png
939,24,open,2025-03-28 20:00:49,/static/images/open.png
940,26,open,2025-03-28 20:00:49,/static/images/open.png
941,23,open,2025-03-28 20:00:49,/static/images/open.png
942,2,closed,2025-03-28 20:01:54,/static/images/closed.png
943,7,open,2025-03-28 20:02:57,/static/images/open.png
944,11,open,2025-03-28 20:03:11,/static/images/open.png
945,14,open,2025-03-28 20:09:21,/static/images/open.png
946,22,closed,2025-03-28 20:10:14,/static/images/closed.png
947,9,open,2025-03-28 20:15:41,/static/images/open.png
948,2,open,2025-03-28 20:15:41,/static/images/open.png
949,7,open,2025-03-28 20:15:41,/static/images/open.png
950,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
951,2,open,2025-03-28 20:30:44,/static/images/open.png
952,9,sever_traffic_jam,2025-03-28 20:30:45,/static/images/traffic.png
953,2,sever_traffic_jam,2025-03-28 19:59:34,/static/images/traffic.png
954,24,open,2025-03-28 20:00:49,/static/images/open.png
955,26,open,2025-03-28 20:00:49,/static/images/open.png
956,23,open,2025-03-28 20:00:49,/static/images/open.png
957,2,closed,2025-03-28 20:01:54,/static/images/closed.png
958,7,open,2025-03-28 20:02:57,/static/images/open.png
959,11,open,2025-03-28 20:03:11,/static/images/open.png
960,14,open,2025-03-28 20:09:21,/static/images/open.png
961,22,closed,2025-03-28 20:10:14,/static/images/closed.png
962,9,open,2025-03-28 20:15:41,/static/images/open.png
963,2,open,2025-03-28 20:15:41,/static/images/open.png
964,7,open,2025-03-28 20:15:41,/static/images/open.png
965,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
966,2,open,2025-03-28 20:30:44,/static/images/open.png
967,9,sever_traffic_jam,2025-03-28 20:30:45,/static/images/traffic.png
968,7,open,2025-03-28 20:02:57,/static/images/open.png
969,11,open,2025-03-28 20:03:11,/static/images/open.png
970,14,open,2025-03-28 20:09:21,/static/images/open.png
971,22,closed,2025-03-28 20:10:14,/static/images/closed.png
972,9,open,2025-03-28 20:15:41,/static/images/open.png
973,2,open,2025-03-28 20:15:41,/static/images/open.png
974,7,open,2025-03-28 20:15:41,/static/images/open.png
975,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
976,2,open,2025-03-28 20:30:44,/static/images/open.png
977,9,sever_traffic_jam,2025-03-28 20:30:45,/static/images/traffic.png
978,9,open,2025-03-28 20:15:41,/static/images/open.png
979,2,open,2025-03-28 20:15:41,/static/images/open.png
980,7,open,2025-03-28 20:15:41,/static/images/open.png
981,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
982,2,open,2025-03-28 20:30:44,/static/images/open.png
983,9,sever_traffic_jam,2025-03-28 20:30:45,/static/images/traffic.png
984,9,open,2025-03-28 20:15:41,/static/images/open.png
985,2,open,2025-03-28 20:15:41,/static/images/open.png
986,7,open,2025-03-28 20:15:41,/static/images/open.png
987,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
988,2,open,2025-03-28 20:30:44,/static/images/open.png
989,9,sever_traffic_jam,2025-03-28 20:30:45,/static/images/traffic.png
990,9,open,2025-03-28 20:15:41,/static/images/open.png
991,2,open,2025-03-28 20:15:41,/static/images/open.png
992,7,open,2025-03-28 20:15:41,/static/images/open.png
993,2,sever_traffic_jam,2025-03-28 20:24:34,/static/images/traffic.png
994,2,open,2025-03-28 20:30:44,/static/images/open.png
995,9,sever_traffic_jam,2025-03-28 20:30:45,/static/images/traffic.png
996,1,open,2025-04-09 18:40:44,/static/images/open.png
997,2,open,2025-04-09 18:40:44,/static/images/open.png
998,5,open,2025-04-09 18:40:44,/static/images/open.png
999,6,open,2025-04-09 18:40:44,/static/images/open.png
1000,7,open,2025-04-09 18:40:44,/static/images/open.png
1001,8,open,2025-04-09 18:40:44,/static/images/open.png
1002,9,open,2025-04-09 18:40:44,/static/images/open.png
1003,10,open,2025-04-09 18:40:44,/static/images/open.png
1004,11,open,2025-04-09 18:40:44,/static/images/open.png
1005,12,open,2025-04-09 18:40:44,/static/images/open.png
1006,13,open,2025-04-09 18:40:44,/static/images/open.png
1007,14,open,2025-04-09 18:40:44,/static/images/open.png
1008,15,open,2025-04-09 18:40:44,/static/images/open.png
1009,17,open,2025-04-09 18:40:44,/static/images/open.png
1010,18,open,2025-04-09 18:40:44,/static/images/open.png
1011,19,open,2025-04-09 18:40:44,/static/images/open.png
1012,20,open,2025-04-09 18:40:44,/static/images/open.png
1013,21,open,2025-04-09 18:40:44,/static/images/open.png
1014,22,open,2025-04-09 18:40:44,/static/images/open.png
1015,23,open,2025-04-09 18:40:44,/static/images/open.png
1016,24,open,2025-04-09 18:40:44,/static/images/open.png
1017,25,open,2025-04-09 18:40:44,/static/images/open.png
1018,26,open,2025-04-09 18:40:44,/static/images/open.png
1019,27,open,2025-04-09 18:40:44,/static/images/open.png
1020,29,open,2025-04-09 18:40:44,/static/images/open.png
1021,30,open,2025-04-09 18:40:44,/static/images/open.png
1022,31,open,2025-04-09 18:40:44,/static/images/open.png
1023,32,open,2025-04-09 18:40:44,/static/images/open.png
1024,33,open,2025-04-09 18:40:44,/static/images/open.png
1025,34,open,2025-04-09 18:40:44,/static/images/open.png
1026,35,open,2025-04-09 18:40:44,/static/images/open.png
1027,36,open,2025-04-09 18:40:44,/static/images/open.png
1028,37,open,2025-04-09 18:40:44,/static/images/open.png
1029,12,open,2025-04-09 19:01:30,/static/images/open.png
1030,19,sever_traffic_jam,2025-04-10 18:33:58,/static/images/traffic.png
1031,3,open,2025-04-10 18:37:45,/static/images/open.png
1032,1,open,2025-04-10 18:58:02,/static/images/open.png
1033,2,open,2025-04-10 18:58:02,/static/images/open.png
1034,5,open,2025-04-10 18:58:02,/static/images/open.png
1035,6,open,2025-04-10 18:58:02,/static/images/open.png
1036,7,open,2025-04-10 18:58:02,/static/images/open.png
1037,8,open,2025-04-10 18:58:02,/static/images/open.png
1038,9,open,2025-04-10 18:58:02,/static/images/open.png
1039,10,open,2025-04-10 18:58:02,/static/images/open.png
1040,11,open,2025-04-10 18:58:02,/static/images/open.png
1041,12,open,2025-04-10 18:58:02,/static/images/open.png
1042,13,open,2025-04-10 18:58:02,/static/images/open.png
1043,14,open,2025-04-10 18:58:02,/static/images/open.png
1044,15,open,2025-04-10 18:58:02,/static/images/open.png
1045,17,open,2025-04-10 18:58:02,/static/images/open.png
1046,18,open,2025-04-10 18:58:02,/static/images/open.png
1047,19,open,2025-04-10 18:58:02,/static/images/open.png
1048,20,open,2025-04-10 18:58:02,/static/images/open.png
1049,21,open,2025-04-10 18:58:02,/static/images/open.png
1050,22,open,2025-04-10 18:58:02,/static/images/open.png
1051,23,open,2025-04-10 18:58:02,/static/images/open.png
1052,24,open,2025-04-10 18:58:02,/static/images/open.png
1053,25,open,2025-04-10 18:58:02,/static/images/open.png
1054,26,open,2025-04-10 18:58:02,/static/images/open.png
1055,27,open,2025-04-10 18:58:02,/static/images/open.png
1056,29,open,2025-04-10 18:58:02,/static/images/open.png
1057,30,open,2025-04-10 18:58:02,/static/images/open.png
1058,31,open,2025-04-10 18:58:02,/static/images/open.png
1059,32,open,2025-04-10 18:58:02,/static/images/open.png
1060,33,open,2025-04-10 18:58:02,/static/images/open.png
1061,34,open,2025-04-10 18:58:02,/static/images/open.png
1062,35,open,2025-04-10 18:58:02,/static/images/open.png
1063,36,open,2025-04-10 18:58:02,/static/images/open.png
1064,37,open,2025-04-10 18:58:02,/static/images/open.png
1065,11,sever_traffic_jam,2025-04-10 19:10:04,/static/images/traffic.png
1066,14,closed,2025-04-10 19:10:58,/static/images/closed.png
1067,31,closed,2025-04-10 19:11:31,/static/images/closed.png
1068,19,open,2025-04-10 19:12:01,/static/images/open.png
1069,23,open,2025-04-12 17:35:44,/static/images/open.png
1070,23,open,2025-04-12 17:35:47,/static/images/open.png
1071,17,closed,2025-04-12 17:42:58,/static/images/closed.png
1072,14,open,2025-04-12 17:43:16,/static/images/open.png
1073,2,open,2025-04-12 17:48:41,/static/images/open.png
1074,6,open,2025-04-12 17:48:41,/static/images/open.png
1075,17,closed,2025-04-12 17:51:21,/static/images/closed.png
1076,11,open,2025-04-12 18:02:45,/static/images/open.png
1077,31,open,2025-04-12 18:07:43,/static/images/open.png
1078,2,open,2025-04-12 18:08:56,/static/images/open.png
1079,1,closed,2025-04-12 18:12:22,/static/images/closed.png
1080,9,sever_traffic_jam,2025-04-12 18:26:48,/static/images/traffic.png
1081,5,open,2025-04-12 18:35:04,/static/images/open.png
1082,28,open,2025-04-12 18:37:33,/static/images/open.png
1083,1,sever_traffic_jam,2025-04-12 18:39:40,/static/images/traffic.png
1084,18,open,2025-04-12 18:41:56,/static/images/open.png
1085,7,sever_traffic_jam,2025-04-14 15:20:37,/static/images/traffic.png
1086,11,open,2025-04-14 15:27:07,/static/images/open.png
1087,30,open,2025-04-14 15:27:10,/static/images/open.png
1088,31,open,2025-04-14 15:27:07,/static/images/open.png
1089,10,open,2025-04-14 15:30:01,/static/images/open.png
1090,2,sever_traffic_jam,2025-04-14 15:30:02,/static/images/traffic.png
1091,15,open,2025-04-14 15:31:55,/static/images/open.png
1092,1,open,2025-04-14 15:31:58,/static/images/open.png
1093,1,sever_traffic_jam,2025-04-14 15:43:45,/static/images/traffic.png
1094,9,closed,2025-04-14 15:44:52,/static/images/closed.png
1095,16,open,2025-04-14 15:53:19,/static/images/open.png
1096,20,open,2025-04-14 15:53:19,/static/images/open.png
1097,4,open,2025-04-14 15:57:57,/static/images/open.png
1098,29,open,2025-04-14 15:59:17,/static/images/open.png
1099,29,closed,2025-04-14 16:00:13,/static/images/closed.png
1100,1,open,2025-04-14 16:06:29,/static/images/open.png
1101,15,open,2025-04-14 16:17:01,/static/images/open.png
1102,14,closed,2025-04-14 16:17:14,/static/images/closed.png
1103,18,open,2025-04-14 16:17:39,/static/images/open.png
1104,7,open,2025-04-14 16:17:01,/static/images/open.png
1105,2,open,2025-04-14 16:19:37,/static/images/open.png
1106,23,closed,2025-04-14 16:20:08,/static/images/closed.png
1107,16,open,2025-04-14 16:23:43,/static/images/open.png
1108,9,open,2025-04-14 16:23:43,/static/images/open.png
1109,22,sever_traffic_jam,2025-04-14 17:42:02,/static/images/traffic.png
1110,14,open,2025-04-14 17:43:11,/static/images/open.png
1111,1,sever_traffic_jam,2025-04-14 17:43:45,/static/images/traffic.png
1112,12,open,2025-04-14 17:59:01,/static/images/open.png
1113,13,open,2025-04-14 17:59:01,/static/images/open.png
1114,24,open,2025-04-14 18:06:46,/static/images/open.png
1115,1,open,2025-04-14 18:14:20,/static/images/open.png
1116,2,open,2025-04-14 18:14:31,/static/images/open.png
1117,13,open,2025-04-14 18:15:25,/static/images/open.png
1118,10,open,2025-04-14 18:15:35,/static/images/open.png
1119,27,open,2025-04-14 18:16:22,/static/images/open.png
1120,8,open,2025-04-14 18:16:39,/static/images/open.png
1121,31,open,2025-04-14 18:19:57,/static/images/open.png
1122,16,open,2025-04-14 18:22:03,/static/images/open.png
1123,1,open,2025-04-14 18:24:32,/static/images/open.png
1124,5,open,2025-04-14 18:25:50,/static/images/open.png
1125,36,open,2025-04-14 18:27:30,/static/images/open.png
1126,31,closed,2025-04-14 18:34:47,/static/images/closed.png
1127,9,open,2025-04-14 18:39:50,/static/images/open.png
1128,9,open,2025-04-14 18:40:14,/static/images/open.png
1129,18,closed,2025-04-15 10:45:35,/static/images/closed.png
1130,7,closed,2025-04-28 14:33:05,/static/images/closed.png
1131,10,open,2025-04-28 14:35:57,/static/images/open.png
1132,3,open,2025-04-28 14:36:08,/static/images/open.png
1133,20,closed,2025-04-28 14:37:01,/static/images/closed.png
1134,23,open,2025-04-28 14:38:42,/static/images/open.png
1135,1,open,2025-04-28 14:42:02,/static/images/open.png
1136,29,sever_traffic_jam,2025-04-28 14:44:46,/static/images/traffic.png
1137,2,open,2025-04-28 14:45:09,/static/images/open.png
1138,12,open,2025-04-28 14:46:24,/static/images/open.png
1139,29,sever_traffic_jam,2025-04-28 14:46:26,/static/images/traffic.png
1140,5,open,2025-04-28 15:58:04,/static/images/open.png
1141,9,open,2025-04-28 16:00:07,/static/images/open.png
1142,21,closed,2025-04-28 16:02:41,/static/images/closed.png
1143,9,closed,2025-04-28 16:05:19,/static/images/closed.png
1144,34,open,2025-04-28 16:12:23,/static/images/open.png
1145,1,sever_traffic_jam,2025-04-28 16:14:43,/static/images/traffic.png
1146,15,sever_traffic_jam,2025-04-28 16:14:43,/static/images/traffic.png
1147,22,closed,2025-04-28 16:24:02,/static/images/closed.png
1148,14,open,2025-04-28 16:51:37,/static/images/open.png
1149,2,open,2025-04-28 16:52:56,/static/images/open.png
1150,1,closed,2025-04-28 16:53:06,/static/images/closed.png
1151,28,open,2025-04-28 17:00:53,/static/images/open.png
1152,36,open,2025-04-28 17:07:52,/static/images/open.png
1153,7,open,2025-04-28 17:13:28,/static/images/open.png
1154,9,open,2025-04-28 17:15:21,/static/images/open.png
1155,2,open,2025-05-04 12:31:22,/static/images/open.png
1156,3,open,2025-05-04 12:36:07,/static/images/open.png
1157,1,open,2025-05-04 12:43:13,/static/images/open.png
1158,18,open,2025-05-04 12:46:07,/static/images/open.png
1159,12,open,2025-05-04 12:47:03,/static/images/open.png
1160,15,closed,2025-05-04 12:48:17,/static/images/closed.png
1161,22,closed,2025-05-04 12:48:20,/static/images/closed.png
1162,9,sever_traffic_jam,2025-05-04 12:51:47,/static/images/traffic.png
1163,12,closed,2025-05-04 12:52:51,/static/images/closed.png
1164,22,closed,2025-05-04 12:52:51,/static/images/closed.png
1165,8,open,2025-05-04 12:53:54,/static/images/open.png
1166,16,open,2025-05-04 12:53:54,/static/images/open.png
1167,27,open,2025-05-04 12:53:54,/static/images/open.png
1168,12,closed,2025-05-04 12:54:46,/static/images/closed.png
1169,2,open,2025-05-04 12:55:38,/static/images/open.png
1170,11,open,2025-05-04 12:56:08,/static/images/open.png
1171,12,open,2025-05-04 12:59:11,/static/images/open.png
1172,31,open,2025-05-04 13:00:42,/static/images/open.png
1173,1,closed,2025-05-04 13:05:30,/static/images/closed.png
1174,14,open,2025-05-04 13:06:46,/static/images/open.png
1175,5,open,2025-05-04 13:11:33,/static/images/open.png
1176,18,open,2025-05-04 13:12:56,/static/images/open.png
1177,1,sever_traffic_jam,2025-05-04 13:16:34,/static/images/traffic.png
1178,7,open,2025-05-04 13:16:40,/static/images/open.png
1179,16,open,2025-05-04 13:23:03,/static/images/open.png
1180,36,closed,2025-05-04 13:25:32,/static/images/closed.png
1181,2,open,2025-05-04 13:27:57,/static/images/open.png
1182,2,sever_traffic_jam,2025-05-04 13:36:32,/static/images/traffic.png
1183,16,open,2025-05-04 13:49:51,/static/images/open.png
1184,8,open,2025-05-04 13:53:46,/static/images/open.png
1185,5,sever_traffic_jam,2025-05-04 13:54:01,/static/images/traffic.png
1186,27,open,2025-05-04 13:53:46,/static/images/open.png
1187,5,sever_traffic_jam,2025-05-04 13:54:59,/static/images/traffic.png
1188,3,open,2025-05-04 14:01:53,/static/images/open.png
1189,1,open,2025-05-04 14:05:17,/static/images/open.png
1190,7,open,2025-05-04 14:10:49,/static/images/open.png
1191,19,closed,2025-05-04 14:19:02,/static/images/closed.png
1192,5,sever_traffic_jam,2025-05-04 14:24:38,/static/images/traffic.png
1193,16,open,2025-05-04 14:24:58,/static/images/open.png
1194,12,open,2025-05-04 14:27:01,/static/images/open.png
1195,37,open,2025-05-04 14:28:35,/static/images/open.png
1196,4,open,2025-05-04 14:37:26,/static/images/open.png
1197,29,open,2025-05-04 14:37:34,/static/images/open.png
1198,17,open,2025-05-04 14:38:23,/static/images/open.png
1199,7,open,2025-05-04 14:42:05,/static/images/open.png
1200,5,closed,2025-05-04 14:49:30,/static/images/closed.png
1201,30,open,2025-05-04 14:49:57,/static/images/open.png
1202,2,open,2025-05-04 14:53:23,/static/images/open.png
1203,1,open,2025-05-04 15:11:35,/static/images/open.png
1204,14,open,2025-05-04 15:12:09,/static/images/open.png
1205,5,open,2025-05-04 15:16:08,/static/images/open.png
1206,31,closed,2025-05-04 15:20:31,/static/images/closed.png
1207,5,closed,2025-05-04 15:21:28,/static/images/closed.png
1208,3,closed,2025-05-04 15:22:00,/static/images/closed.png
1209,7,open,2025-05-04 15:39:34,/static/images/open.png
1210,17,closed,2025-05-04 15:48:23,/static/images/closed.png
1211,18,open,2025-05-04 15:48:30,/static/images/open.png
1212,2,open,2025-05-04 15:49:48,/static/images/open.png
1213,1,sever_traffic_jam,2025-05-04 15:50:54,/static/images/traffic.png
1214,17,closed,2025-05-04 15:53:22,/static/images/closed.png
1215,9,closed,2025-05-04 16:00:24,/static/images/closed.png
1216,21,closed,2025-05-04 16:08:17,/static/images/closed.png
1217,12,open,2025-05-04 16:08:53,/static/images/open.png
1218,22,open,2025-05-04 16:08:53,/static/images/open.png
1219,12,sever_traffic_jam,2025-05-04 16:12:16,/static/images/traffic.png
1220,18,open,2025-05-04 16:13:50,/static/images/open.png
1221,1,open,2025-05-04 16:14:13,/static/images/open.png
1222,17,open,2025-05-04 16:20:02,/static/images/open.png
1223,17,open,2025-05-04 16:20:34,/static/images/open.png
1224,9,open,2025-05-04 16:23:51,/static/images/open.png
1225,35,open,2025-05-04 16:25:09,/static/images/open.png
1226,14,closed,2025-05-04 16:28:07,/static/images/closed.png
1227,3,open,2025-05-04 16:35:41,/static/images/open.png
1228,31,open,2025-05-04 16:35:56,/static/images/open.png
1229,9,closed,2025-05-04 16:36:48,/static/images/closed.png
1230,33,open,2025-05-04 16:38:19,/static/images/open.png
1231,2,open,2025-05-04 16:43:00,/static/images/open.png
1232,14,closed,2025-05-04 16:43:19,/static/images/closed.png
1233,1,open,2025-05-04 16:43:51,/static/images/open.png
1234,1,open,2025-05-04 16:55:09,/static/images/open.png
1235,3,closed,2025-05-04 17:10:12,/static/images/closed.png
1236,17,open,2025-05-04 17:11:16,/static/images/open.png
1237,2,open,2025-05-04 16:55:09,/static/images/open.png
1238,5,open,2025-05-04 16:55:09,/static/images/open.png
1239,6,open,2025-05-04 16:55:09,/static/images/open.png
1240,7,open,2025-05-04 16:55:09,/static/images/open.png
1241,8,open,2025-05-04 16:55:09,/static/images/open.png
1242,9,open,2025-05-04 16:55:09,/static/images/open.png
1243,10,open,2025-05-04 16:55:09,/static/images/open.png
1244,11,open,2025-05-04 16:55:09,/static/images/open.png
1245,12,open,2025-05-04 16:55:09,/static/images/open.png
1246,13,open,2025-05-04 16:55:09,/static/images/open.png
1247,14,open,2025-05-04 16:55:09,/static/images/open.png
1248,15,open,2025-05-04 16:55:09,/static/images/open.png
1249,16,open,2025-05-04 16:55:09,/static/images/open.png
1250,17,open,2025-05-04 16:55:09,/static/images/open.png
1251,18,open,2025-05-04 16:55:09,/static/images/open.png
1252,19,open,2025-05-04 16:55:09,/static/images/open.png
